,0,absolute_path
79,timeline.aspx?pid=SIA/OR/IND2/28962/2018&type=TOR&ID=65617,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/28962/2018&type=TOR&ID=65617
80,timeline.aspx?pid=SIA/OR/IND/28573/2018&type=TOR&ID=65171,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND/28573/2018&type=TOR&ID=65171
81,timeline.aspx?pid=SIA/OR/IND2/29127/2018&type=TOR&ID=65832,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29127/2018&type=TOR&ID=65832
82,timeline.aspx?pid=SIA/OR/IND2/29145/2018&type=TOR&ID=65860,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29145/2018&type=TOR&ID=65860
83,timeline.aspx?pid=SIA/OR/IND2/29144/2018&type=TOR&ID=65859,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29144/2018&type=TOR&ID=65859
84,timeline.aspx?pid=SIA/OR/IND2/29143/2018&type=TOR&ID=65858,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29143/2018&type=TOR&ID=65858
85,timeline.aspx?pid=SIA/OR/IND2/29142/2018&type=TOR&ID=65857,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29142/2018&type=TOR&ID=65857
86,timeline.aspx?pid=SIA/OR/IND2/29138/2018&type=TOR&ID=65855,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29138/2018&type=TOR&ID=65855
87,timeline.aspx?pid=SIA/OR/IND2/29136/2018&type=TOR&ID=65852,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29136/2018&type=TOR&ID=65852
88,timeline.aspx?pid=SIA/OR/IND2/29126/2018&type=TOR&ID=65831,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29126/2018&type=TOR&ID=65831
89,timeline.aspx?pid=SIA/OR/IND2/29072/2018&type=TOR&ID=65766,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29072/2018&type=TOR&ID=65766
90,timeline.aspx?pid=SIA/OR/IND2/29048/2018&type=TOR&ID=65725,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29048/2018&type=TOR&ID=65725
91,timeline.aspx?pid=SIA/OR/IND2/29047/2018&type=TOR&ID=65724,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29047/2018&type=TOR&ID=65724
92,timeline.aspx?pid=SIA/OR/IND2/29046/2018&type=TOR&ID=65723,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29046/2018&type=TOR&ID=65723
93,timeline.aspx?pid=SIA/OR/IND2/29041/2018&type=TOR&ID=65720,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29041/2018&type=TOR&ID=65720
94,timeline.aspx?pid=SIA/OR/IND2/29039/2018&type=TOR&ID=65716,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29039/2018&type=TOR&ID=65716
95,timeline.aspx?pid=SIA/OR/IND2/29038/2018&type=TOR&ID=65714,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29038/2018&type=TOR&ID=65714
96,timeline.aspx?pid=SIA/OR/IND2/29028/2018&type=TOR&ID=65706,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29028/2018&type=TOR&ID=65706
97,timeline.aspx?pid=SIA/OR/IND2/29027/2018&type=TOR&ID=65705,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29027/2018&type=TOR&ID=65705
98,timeline.aspx?pid=SIA/OR/IND2/29067/2018&type=TOR&ID=65762,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/29067/2018&type=TOR&ID=65762
99,timeline.aspx?pid=SIA/OR/IND2/28435/2018&type=TOR&ID=64987,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/28435/2018&type=TOR&ID=64987
